pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,dec,st_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,pl_cbflag,pl_eqt,pl_insol,pl_masse,pl_msinie,pl_rade,pl_radj,pl_trandep,pl_trandur,pl_imppar,pl_disc,pl_status,gaia_dist,st_spstr,st_logg,st_metfe,st_age,pl_facility
Kepler-699,b,Transit,1,27.80756293,,,,1,0,19h47m33.17s,+41d23m45.9s,296.888201,41.396091,888.00,15.482,Kepler-band,15.474,5330.00,0.81,0.78,0,,,,,14.110,1.259,,0.1752420,,2016,3,2211.43,,4.58,-0.260,4.570,Kepler
Kepler-700,b,Transit,1,80.87206390,,,,1,0,19h08m37.03s,+41d33m56.8s,287.154300,41.565788,1061.00,15.201,Kepler-band,15.192,5692.00,0.98,0.96,0,,,,,5.990,0.534,,0.4630800,,2016,3,1558.53,,4.47,0.040,4.370,Kepler
Kepler-701,b,Transit,1,10.35533177,,,,1,0,19h15m58.60s,+41d37m59.8s,288.994182,41.633278,755.00,15.018,Kepler-band,14.968,5343.00,0.88,0.84,0,,,,,2.840,0.253,,0.1428170,,2016,3,791.66,,4.54,0.000,4.470,Kepler
Kepler-702,b,Transit,1,10.52629406,,,,1,0,19h35m30.75s,+41d39m42.4s,293.878112,41.661770,892.00,15.305,Kepler-band,15.310,5419.00,0.90,0.86,0,,,,,9.170,0.818,,0.1050500,,2016,3,1020.26,,4.53,0.000,4.470,Kepler
Kepler-703,b,Transit,1,4.58352176,,,,1,0,19h56m44.85s,+41d44m33.7s,299.186861,41.742682,1482.00,15.287,Kepler-band,15.253,6185.00,1.18,1.27,0,,,,,8.200,0.732,,0.1131200,,2016,3,1194.12,,4.29,0.050,2.690,Kepler
Kepler-704,b,Transit,1,3.76182115,,,,1,0,18h53m15.93s,+41d50m13.6s,283.316391,41.837120,1054.00,15.257,Kepler-band,15.249,5616.00,0.97,0.96,0,,,,,2.610,0.233,,0.1412750,,2016,3,1273.25,,4.46,0.090,5.130,Kepler
Kepler-705,b,Transit,1,56.05605380,,,,1,0,19h18m02.04s,+41d48m43.6s,289.508502,41.812107,251.00,15.849,Kepler-band,15.852,3722.00,0.53,0.51,0,,,,,2.110,0.188,,0.1914600,,2016,3,279.03,,4.75,0.070,3.890,Kepler
Kepler-706,b,Transit,1,41.40831347,,,,1,0,19h27m02.50s,+41d56m38.7s,291.760406,41.944077,810.00,15.196,Kepler-band,15.166,5394.00,0.87,0.84,0,,,,,13.170,1.175,,0.2092900,,2016,3,909.51,,4.54,-0.060,4.790,Kepler
Kepler-707,b,Transit,1,2.23749275,,,,1,0,19h20m01.82s,+42d06m59.3s,290.007570,42.116459,626.00,15.001,Kepler-band,14.997,5099.00,0.80,0.76,0,,,,,1.330,0.119,,0.0760040,,2016,3,601.99,,4.58,-0.120,4.900,Kepler
Kepler-708,b,Transit,1,3.16789194,,,,1,0,19h35m15.95s,+42d12m45.0s,293.816466,42.212498,1241.00,15.533,Kepler-band,15.508,5692.00,0.97,0.96,0,,,,,2.930,0.261,,0.0911460,,2016,3,1450.28,,4.47,0.010,4.370,Kepler
Kepler-709,b,Transit,1,16.08524954,,,,1,0,19h28m25.25s,+42d22m49.1s,292.105207,42.380318,668.00,15.219,Kepler-band,15.197,5071.00,0.80,0.77,0,,,,,2.920,0.261,,0.1485630,,2016,3,677.61,,4.58,-0.080,4.900,Kepler
Kepler-245,e,Transit,4,3.21982106,,,,1,0,19h26m33.35s,+42d26m10.7s,291.638965,42.436317,866.00,15.599,Kepler-band,15.597,5100.00,,0.80,0,,,,,1.750,0.156,,0.0881540,,2016,3,882.65,,4.56,,,Kepler
Kepler-711,b,Transit,1,23.58914398,,,,1,0,19h49m50.40s,+42d50m23.7s,297.460015,42.839924,664.00,15.316,Kepler-band,15.329,5222.00,0.84,0.80,0,,,,,3.410,0.304,,0.1983000,,2016,3,635.76,,4.56,-0.040,4.370,Kepler
Kepler-712,b,Transit,2,21.02247699,,,,1,0,19h39m38.34s,+42d56m06.9s,294.909734,42.935261,944.00,15.859,Kepler-band,15.854,5148.00,0.84,0.78,0,,,,,3.410,0.304,,0.1704420,,2016,3,893.35,,4.58,-0.030,3.310,Kepler
Kepler-712,c,Transit,2,226.89047000,,,,1,0,19h39m38.34s,+42d56m06.9s,294.909734,42.935261,944.00,15.859,Kepler-band,15.854,5148.00,0.84,0.78,0,,,,,4.850,0.433,,0.3135400,,2016,3,893.35,,4.58,-0.030,3.310,Kepler
Kepler-713,b,Transit,1,7.41114100,,,,1,0,19h42m36.36s,+43d01m47.4s,295.651502,43.029831,1003.00,15.031,Kepler-band,15.019,5785.00,0.98,0.99,0,,,,,2.480,0.221,,0.1035500,,2016,3,1124.14,,4.44,-0.030,3.800,Kepler
Kepler-715,b,Transit,1,10.00652995,,,,1,0,18h54m31.38s,+43d22m45.8s,283.630767,43.379398,1214.00,15.063,Kepler-band,15.033,5871.00,1.04,1.04,0,,,,,3.750,0.335,,0.2174200,,2016,3,1379.76,,4.42,0.020,3.980,Kepler
HD 220773,b,Radial Velocity,1,3724.70000000,4.940000,0.510000,,0,0,23h26m27.44s,+08d38m37.8s,351.614349,8.643845,49.00,7.093,V (Johnson),6.946,5940.00,1.16,,0,,,,460.80000,,,,,,2011,3,50.58,F9,4.24,0.090,4.400,McDonald Observatory
HD 224693,b,Radial Velocity,1,26.69040000,0.191000,0.104000,,0,0,23h59m53.83s,-22d25m41.2s,359.974304,-22.428114,93.75,8.230,V (Johnson),8.085,5894.00,1.31,1.93,0,,,,222.48100,,,,,,2006,3,93.75,G2 V,,0.270,4.120,W. M. Keck Observatory
HD 240210,b,Radial Velocity,1,501.75000000,1.160000,0.150000,,0,0,23h10m29.23s,+57d01m46.0s,347.621792,57.029456,142.86,8.330,V (Johnson),7.645,4297.00,0.82,,0,,,,1655.82000,,,,,,2009,3,376.37,K3 III,2.31,-0.180,,McDonald Observatory
HD 28185,b,Radial Velocity,1,379.00000000,1.020000,0.050000,,0,0,04h26m26.32s,-10d33m03.0s,66.609673,-10.550821,39.60,7.810,V (Johnson),7.627,5662.00,1.02,1.03,0,,,,1875.19700,,,,,,2001,3,39.43,G5,4.42,0.230,,La Silla Observatory
HD 285968,b,Radial Velocity,1,8.78360000,0.066000,0.000000,,0,0,04h42m55.78s,+18d57m29.4s,70.732407,18.958172,9.47,10.038,V (Johnson),9.000,3679.00,0.45,0.45,0,450,,,8.40000,,,,,,2008,3,9.47,M2 V,,0.150,,La Silla Observatory
HD 2952,b,Radial Velocity,1,311.60001000,1.230000,0.130000,,0,0,00h33m10.39s,+54d53m41.9s,8.293311,54.894985,110.45,5.922,V (Johnson),5.628,4844.00,1.97,10.76,0,,,,435.42710,,,,,,2013,3,110.45,K0 III,2.67,0.000,,Okayama Astrophysical Observatory
HD 30562,b,Radial Velocity,1,1157.00000000,2.340000,0.760000,,0,0,04h48m36.38s,-05d40m26.6s,72.151604,-5.674045,26.18,5.780,V (Johnson),5.600,5882.00,1.12,1.61,0,,,,387.75260,,,,,,2009,3,26.18,F8 V,4.07,0.200,,Lick Observatory
HD 31253,b,Radial Velocity,1,466.00000000,1.260000,0.300000,,0,0,04h54m43.65s,+12d21m07.9s,73.681892,12.352201,58.24,7.133,V (Johnson),6.985,6130.00,1.70,1.75,0,,,,197.05460,,,,,,2010,3,58.24,F8,4.18,0.170,,W. M. Keck Observatory
HD 33283,b,Radial Velocity,1,18.19910000,0.150800,0.399000,,0,0,05h08m01.01s,-26d47m50.9s,77.004219,-26.797472,90.10,8.050,V (Johnson),7.899,5935.00,1.38,1.97,0,,,,104.56607,,,,,,2006,3,90.10,G3/G5 V,,0.350,3.630,W. M. Keck Observatory
HD 37124,c,Radial Velocity,3,885.50000000,1.710000,0.125000,,0,0,05h37m02.49s,+20d43m50.8s,84.260361,20.730787,31.69,7.700,V (Johnson),7.472,,0.85,,0,,,,207.22516,,,,,,2002,3,31.69,G4 V,,-0.440,,W. M. Keck Observatory
HD 37605,c,Radial Velocity,2,2720.00000000,3.740000,0.030000,,0,0,05h40m01.73s,+06d03m38.1s,85.007210,6.060579,46.85,8.670,V (Johnson),8.462,5329.00,0.94,0.91,0,,,,1013.87770,,,,,,2012,3,46.85,K0,,0.270,5.650,Multiple Observatories
HD 38801,b,Radial Velocity,1,687.14000000,1.660000,0.057200,,0,0,05h47m59.18s,-08d19m39.7s,86.996567,-8.327700,91.68,8.260,V (Johnson),8.034,5207.00,1.29,2.41,0,,,,3178.30000,,,,,,2009,3,91.68,K0,,0.320,4.870,Subaru Telescope
HD 40307,c,Radial Velocity,5,9.61840000,0.079900,0.060000,,0,0,05h54m04.24s,-60d01m24.5s,88.517670,-60.023472,12.94,7.170,V (Johnson),6.844,4956.00,0.77,,0,,,,6.60000,,,,,,2009,3,12.94,K3 V,4.47,-0.310,4.500,La Silla Observatory
HD 40307,g,Radial Velocity,5,197.80000000,0.600000,0.290000,,0,0,05h54m04.24s,-60d01m24.5s,88.517670,-60.023472,12.94,7.170,V (Johnson),6.844,4956.00,0.77,,0,,,,7.10000,,,,,,2013,3,12.94,K3 V,4.47,-0.310,4.500,La Silla Observatory
HD 41004 A,b,Radial Velocity,1,963.00000000,,0.740000,,0,0,05h59m49.65s,-48d14m22.9s,89.956871,-48.239693,43.03,8.650,V (Johnson),,5010.00,0.70,,0,,,,807.25000,,,,,,2004,3,,K1/K2 V,4.42,-0.090,1.600,La Silla Observatory
HD 4203,c,Radial Velocity,2,6700.00000000,6.950000,0.240000,,0,0,00h44m41.20s,+20d26m56.1s,11.171676,20.448927,81.57,8.687,V (Johnson),8.515,5596.00,1.25,1.42,0,,,,689.66000,,,,,,2014,3,81.57,G5,4.23,0.400,,Gemini Observatory
HD 4313,b,Radial Velocity,1,356.00000000,1.130000,0.040000,,0,0,00h45m40.36s,+07d50m42.1s,11.418160,7.845021,136.82,7.822,V (Johnson),7.574,5005.00,2.47,4.91,0,,,,950.31170,,,,,,2009,3,136.82,G5,3.45,0.110,,W. M. Keck Observatory
HD 43691,b,Radial Velocity,1,36.99870000,0.238000,0.079600,,0,0,06h19m34.68s,+41d05m32.3s,94.894485,41.092304,85.81,8.030,V (Johnson),7.897,6093.00,1.32,1.60,0,,,,810.46650,,,,,,2007,3,85.81,G0,,0.330,2.390,Haute-Provence Observatory
HD 45364,c,Radial Velocity,2,342.85000000,0.897200,0.097400,,0,0,06h25m38.48s,-31d28m51.4s,96.410316,-31.480953,34.39,8.062,V (Johnson),7.880,5434.00,0.82,,0,,,,209.09150,,,,,,2008,3,34.39,K0 V,4.38,-0.170,,La Silla Observatory
HD 47186,c,Radial Velocity,2,1353.60000000,2.395000,0.249000,,0,0,06h36m08.79s,-27d37m20.3s,99.036613,-27.622297,37.50,7.626,V (Johnson),7.449,5657.00,0.96,1.08,0,,,,111.42000,,,,,,2008,3,37.50,G5 V,4.36,0.240,,La Silla Observatory
HD 49674,b,Radial Velocity,1,4.94737000,0.060000,0.090000,,0,0,06h51m30.52s,+40d52m03.9s,102.877151,40.867756,43.09,8.100,V (Johnson),7.918,5602.00,1.03,1.02,0,,,,31.78300,,,,,,2002,3,43.09,G5 V,4.44,0.320,,W. M. Keck Observatory
HD 52265,b,Radial Velocity,1,119.29000000,0.500000,0.320000,,0,0,07h00m18.04s,-05d22m01.8s,105.075150,-5.367162,30.01,6.300,V (Johnson),6.147,6117.00,1.32,1.32,0,,,,368.68280,,,,,,2000,3,30.01,G0 V,4.32,0.220,,W. M. Keck Observatory
HD 5319,b,Radial Velocity,2,638.60000000,1.570000,0.015000,,0,0,00h55m01.40s,+00d47m22.4s,13.755836,0.789553,114.00,8.050,V (Johnson),7.772,4871.00,1.27,4.06,0,,,,495.81480,,,,,,2007,3,121.83,G5,,0.170,5.040,W. M. Keck Observatory
HD 564,b,Radial Velocity,1,492.30000000,1.200000,0.096000,,0,0,00h09m52.82s,-50d16m04.2s,2.470091,-50.267822,53.60,8.290,V (Johnson),8.171,5902.00,0.96,1.01,0,,,,104.88000,,,,,,2014,3,51.24,G2/G3 V,4.53,-0.200,5.500,La Silla Observatory
HD 63454,b,Radial Velocity,1,2.81805000,0.040000,0.000000,,0,0,07h39m21.85s,-78d16m44.3s,114.841049,-78.278969,37.73,9.370,V (Johnson),9.054,4812.00,0.42,0.77,0,,,,79.45750,,,,,,2005,3,37.73,K4 V,4.28,0.100,,La Silla Observatory
Kepler-284,c,Transit,2,37.51445600,0.213000,,,1,0,19h32m35.16s,+47d43m46.7s,293.146491,47.729649,1219.00,15.824,Kepler-band,15.813,5615.00,,0.81,0,,,,,2.610,0.233,,0.2230000,0.6200,2014,3,1062.79,,4.58,,,Kepler
Kepler-286,c,Transit,4,3.46809500,0.042000,,,1,0,19h22m42.27s,+48d17m39.4s,290.676145,48.294289,1281.00,15.587,Kepler-band,15.545,5580.00,,0.86,0,,,,,1.370,0.122,,0.0960000,0.2000,2014,3,1266.68,,4.50,,,Kepler
Kepler-287,c,Transit,2,44.85189600,0.246000,,,1,0,19h23m42.59s,+48d26m36.8s,290.927458,48.443550,866.00,14.775,Kepler-band,14.744,5806.00,,1.03,0,,,,,3.260,0.291,,0.1493000,0.8300,2014,3,856.33,K7 V,4.40,,,Kepler
Kepler-289,c,Transit,3,125.85180000,0.510000,,89.794,1,0,19h49m51.68s,+42d52m58.3s,297.465344,42.882850,700.00,13.956,Kepler-band,13.963,5990.00,1.08,1.00,0,,,132.00000,,11.590,1.034,,0.3361000,0.3940,2014,3,718.95,,4.47,0.050,0.650,Kepler
Kepler-291,b,Transit,2,3.54651100,0.047000,,,1,0,19h11m39.93s,+42d26m14.3s,287.916357,42.437302,1296.00,15.934,Kepler-band,15.898,6002.00,,1.02,0,,,,,2.160,0.193,,0.0944000,0.3300,2014,3,1884.37,,4.47,,,Kepler
Kepler-292,d,Transit,5,7.05567900,0.068000,,,1,0,19h43m03.87s,+42d25m27.4s,295.766145,42.424288,1051.00,15.956,Kepler-band,15.942,5299.00,,0.83,0,,,,,2.230,0.199,,0.1310000,0.3500,2014,3,1087.23,,4.54,,,Kepler
Kepler-293,c,Transit,2,54.15574300,0.286000,,,1,0,19h05m25.93s,+42d24m23.4s,286.358057,42.406509,1068.00,15.368,Kepler-band,15.333,5804.00,,0.96,0,,,,,3.830,0.342,,0.1920000,0.9100,2014,3,1002.51,,4.50,,,Kepler
Kepler-295,d,Transit,3,33.88405400,0.192000,,,1,0,19h01m23.00s,+45d22m04.0s,285.345843,45.367786,630.00,14.447,Kepler-band,14.433,5603.00,,0.90,0,,,,,1.360,0.121,,0.2239000,0.5000,2014,3,1787.33,,4.44,,,Kepler
Kepler-296,e,Transit,5,34.14211000,0.169000,0.330000,,1,0,19h06m09.60s,+49d26m14.4s,286.540008,49.437326,226.00,15.921,Kepler-band,15.901,3740.00,0.50,0.48,0,,1.41,,,1.530,0.136,,,0.3400,2014,3,,M2 V,4.77,-0.080,,Kepler
Kepler-298,b,Transit,3,10.47546400,0.080000,,,1,0,18h52m09.55s,+48d49m31.3s,283.039792,48.825359,504.00,15.415,Kepler-band,15.418,4465.00,,0.58,0,,,,,1.960,0.175,,0.0967000,0.4200,2014,3,525.98,,4.71,,,Kepler
Kepler-299,d,Transit,4,15.05478600,0.118000,,,1,0,18h52m49.67s,+48d34m49.8s,283.206964,48.580502,1024.00,15.017,Kepler-band,15.010,5617.00,,1.03,0,,,,,1.860,0.166,,0.1783000,0.5200,2014,3,1084.89,,4.39,,,Kepler
Kepler-30,b,Transit,3,29.33434000,0.180000,0.042000,90.179,1,0,19h01m08.07s,+38d56m50.2s,285.283636,38.947281,1400.00,15.403,Kepler-band,15.376,5498.00,0.99,0.95,0,,,11.30000,,3.900,0.348,0.165000,,0.3800,2012,3,938.33,,4.77,0.180,2.000,Kepler
Kepler-301,b,Transit,3,2.50855300,0.036000,,,1,0,18h55m55.91s,+49d13m58.8s,283.982968,49.232990,742.00,14.271,Kepler-band,14.274,5815.00,,0.90,0,,,,,1.350,0.120,,0.0956000,0.0900,2014,3,734.31,,4.53,,,Kepler
Kepler-306,d,Transit,4,17.32664400,0.120000,,,1,0,19h14m09.28s,+40d36m58.1s,288.538671,40.616140,753.00,15.565,Kepler-band,15.552,4954.00,,0.72,0,,,,,2.470,0.220,,0.1990000,0.9000,2014,3,793.00,,4.61,,,Kepler
Kepler-308,b,Transit,2,9.69492800,0.090000,,,1,0,19h43m08.44s,+40d26m22.4s,295.785154,40.439550,1284.00,15.809,Kepler-band,15.851,5895.00,,0.94,0,,,,,2.120,0.189,,0.1087000,0.3000,2014,3,1384.30,,4.51,,,Kepler
Kepler-31,d,Transit,3,87.64510000,0.400000,,,1,0,19h36m05.52s,+45d51m11.1s,294.023014,45.853081,2100.00,15.237,Kepler-band,15.224,6340.00,1.21,1.22,0,,,2161.24400,,3.900,0.348,0.095900,0.3440000,0.5000,2014,3,1747.58,,4.70,-0.076,,Kepler
Kepler-310,b,Transit,3,13.93069800,0.111000,,,1,0,19h15m21.45s,+46d59m12.3s,288.839363,46.986744,634.00,14.279,Kepler-band,14.265,5797.00,,0.88,0,,,,,1.190,0.106,,0.0877000,0.2100,2014,3,612.87,,4.52,,,Kepler
Kepler-312,b,Transit,2,1.77241900,0.031000,,,1,0,19h53m34.99s,+42d27m35.1s,298.395772,42.459756,569.00,12.949,Kepler-band,12.921,6115.00,,1.47,0,,,,,1.290,0.115,,0.1022000,0.3600,2014,3,816.22,,4.19,,,Kepler
Kepler-314,b,Transit,2,2.46106900,0.035000,,,1,0,19h38m41.79s,+42d04m32.1s,294.674114,42.075588,263.00,12.557,Kepler-band,12.523,5378.00,,0.95,0,,,,,0.830,0.074,,0.0955000,0.2100,2014,3,270.97,,4.46,,,Kepler
Kepler-316,b,Transit,2,2.24050800,0.027000,,,1,0,19h23m18.25s,+44d11m02.8s,290.826023,44.184109,342.00,15.224,Kepler-band,15.194,4204.00,,0.52,0,,,,,1.060,0.095,,0.0579000,0.1400,2014,3,389.22,,4.74,,,Kepler
Kepler-318,b,Transit,2,4.66271500,0.056000,,,1,0,19h53m55.88s,+46d47m37.0s,298.482828,46.793617,463.00,13.297,Kepler-band,13.281,5746.00,,1.19,0,,,,,4.710,0.420,,0.1144000,0.0700,2014,3,496.14,,4.33,,,Kepler
Kepler-32,e,Transit,5,2.89600000,0.033000,,,1,0,19h51m22.18s,+46d34m27.4s,297.842398,46.574281,303.00,16.452,V (Johnson),15.812,3900.00,0.58,0.53,0,,,,,1.500,0.134,0.067100,0.0530000,,2012,3,326.85,M1 V,4.64,0.000,,Kepler
Kepler-320,b,Transit,2,8.37155400,0.085000,,,1,0,19h32m51.25s,+46d10m30.5s,293.213548,46.175125,1022.00,13.474,Kepler-band,13.434,6435.00,,1.11,0,,,,,1.140,0.102,,0.1683000,0.6700,2014,3,846.74,,4.42,,,Kepler
Kepler-322,b,Transit,2,1.65388800,0.027000,,,1,0,18h45m23.72s,+44d17m42.9s,281.348824,44.295242,428.00,13.530,Kepler-band,13.503,5388.00,,0.89,0,,,,,1.010,0.090,,0.0697000,0.3800,2014,3,405.16,,4.50,,,Kepler
Kepler-586,b,Transit,1,2.10472218,,,,1,0,19h32m13.73s,+45d33m04.3s,293.057220,45.551193,707.00,14.427,Kepler-band,14.412,5575.00,0.94,0.92,0,,,,,2.790,0.249,,0.0732290,,2016,3,707.79,,4.50,0.000,4.170,Kepler
Kepler-587,b,Transit,1,10.94027841,,,,1,0,19h14m40.97s,+47d23m56.9s,288.670690,47.399143,852.00,14.909,Kepler-band,14.866,5549.00,0.92,0.89,0,,,,,2.230,0.199,,0.0952830,,2016,3,806.12,,4.51,-0.050,4.790,Kepler
Kepler-588,b,Transit,1,4.22162536,,,,1,0,18h57m01.73s,+47d41m20.2s,284.257210,47.688953,972.00,14.708,Kepler-band,14.681,5835.00,1.01,1.00,0,,,,,2.630,0.235,,0.1206630,,2016,3,1253.00,,4.44,0.000,4.070,Kepler
Kepler-589,b,Transit,1,16.54964934,,,,1,0,18h42m33.93s,+47d45m07.0s,280.641367,47.751954,643.00,14.680,Kepler-band,14.661,5296.00,0.88,0.83,0,,,,,2.270,0.203,,0.1668460,,2016,3,623.77,,4.55,0.010,4.470,Kepler
Kepler-590,b,Transit,1,5.85296257,,,,1,0,19h45m32.53s,+48d14m00.4s,296.385544,48.233448,986.00,14.434,Kepler-band,14.417,6000.00,1.10,1.15,0,,,,,4.020,0.359,,0.1916790,,2016,3,1482.26,,4.35,0.070,3.550,Kepler
Kepler-591,b,Transit,1,81.16942990,,,,1,0,19h04m05.77s,+48d25m54.4s,286.024025,48.431770,793.00,14.499,Kepler-band,14.461,5677.00,0.97,0.94,0,,,,,3.390,0.302,,0.3212100,,2016,3,803.26,,4.48,0.010,4.170,Kepler
Kepler-592,b,Transit,1,2.82019241,,,,1,0,19h03m09.76s,+48d40m59.7s,285.790685,48.683262,1034.00,14.665,Kepler-band,14.628,5913.00,1.04,1.04,0,,,,,2.390,0.213,,0.1044870,,2016,3,1192.70,,4.42,-0.030,3.890,Kepler
Kepler-593,b,Transit,1,21.21708973,,,,1,0,19h39m48.35s,+48d39m04.3s,294.951451,48.651188,1016.00,14.560,Kepler-band,14.499,5967.00,1.08,1.10,0,,,,,2.870,0.256,,0.2235130,,2016,3,1001.74,,4.39,0.040,3.630,Kepler
Kepler-594,b,Transit,1,13.64618192,,,,1,0,19h15m41.18s,+49d45m43.3s,288.921586,49.762035,742.00,14.748,Kepler-band,14.756,5485.00,0.91,0.87,0,,,,,2.180,0.194,,0.1405800,,2016,3,786.49,,4.52,-0.030,4.270,Kepler
Kepler-595,b,Transit,1,25.30292332,,,,1,0,19h38m16.89s,+50d40m22.9s,294.570393,50.673023,639.00,14.773,Kepler-band,14.763,5247.00,0.87,0.83,0,,,,,3.810,0.340,,0.1883500,,2016,3,655.10,,4.54,0.080,4.900,Kepler
Kepler-596,b,Transit,1,21.30022655,,,,1,0,19h18m00.16s,+51d41m08.6s,289.500676,51.685730,1083.00,14.020,Kepler-band,14.014,6267.00,1.21,1.32,0,,,,,3.460,0.309,,0.1703420,,2016,3,1054.79,,4.27,0.030,2.690,Kepler
Kepler-597,b,Transit,1,13.02365861,,,,1,0,19h33m52.83s,+39d15m10.1s,293.470106,39.252808,660.00,14.070,Kepler-band,14.018,5683.00,0.97,0.95,0,,,,,2.370,0.211,,0.1654750,,2016,3,676.23,,4.47,-0.010,4.270,Kepler
Kepler-598,b,Transit,1,3.70175428,,,,1,0,19h32m29.62s,+40d56m05.2s,293.123423,40.934766,686.00,14.759,Kepler-band,14.721,5307.00,0.87,0.86,0,,,,,1.500,0.134,,0.1094250,,2016,3,694.54,,4.51,0.020,7.590,Kepler
Kepler-599,b,Transit,1,15.65562652,,,,1,0,19h03m38.76s,+41d04m10.0s,285.911509,41.069443,627.00,14.970,Kepler-band,14.948,5127.00,0.83,0.79,0,,,,,2.840,0.253,,0.1711460,,2016,3,567.59,,4.57,-0.020,5.010,Kepler
Kepler-600,b,Transit,1,23.67517607,,,,1,0,18h55m19.93s,+41d58m43.1s,283.833059,41.978649,624.00,14.721,Kepler-band,14.701,5279.00,0.84,0.81,0,,,,,2.900,0.259,,0.1921700,,2016,3,630.94,,4.56,-0.090,4.570,Kepler
Kepler-601,b,Transit,1,5.37886844,,,,1,0,18h48m01.11s,+42d10m35.5s,282.004612,42.176533,429.00,14.005,Kepler-band,14.001,5160.00,0.85,0.79,0,,,,,1.900,0.170,,0.1131420,,2016,3,419.85,,4.57,-0.020,4.070,Kepler
Kepler-602,b,Transit,1,15.28469497,,,,1,0,19h44m07.68s,+42d08m31.0s,296.031983,42.141949,971.00,14.519,Kepler-band,14.478,6062.00,1.08,1.13,0,,,,,2.090,0.186,,0.2458700,,2016,3,1198.74,,4.37,-0.020,3.160,Kepler
Kepler-603,b,Transit,3,21.05358596,,,,1,0,19h37m07.44s,+42d17m27.5s,294.280982,42.290970,967.00,14.854,Kepler-band,14.816,5808.00,1.01,1.01,0,,,,,2.650,0.236,,0.3006000,,2016,3,1605.42,,4.43,0.030,4.370,Kepler
Kepler-603,c,Transit,3,127.90757740,,,,1,0,19h37m07.44s,+42d17m27.5s,294.280982,42.290970,967.00,14.854,Kepler-band,14.816,5808.00,1.01,1.01,0,,,,,6.500,0.580,,0.5624200,,2016,3,1605.42,,4.43,0.030,4.370,Kepler
Kepler-603,d,Transit,3,6.21712920,,,,1,0,19h37m07.44s,+42d17m27.5s,294.280982,42.290970,967.00,14.854,Kepler-band,14.816,5808.00,1.01,1.01,0,,,,,1.320,0.118,,0.1542100,,2016,3,1605.42,,4.43,0.030,4.370,Kepler
Kepler-604,b,Transit,1,25.85501786,,,,1,0,19h29m15.84s,+42d37m34.5s,292.316017,42.626255,981.00,14.718,Kepler-band,14.680,5890.00,1.02,1.03,0,,,,,2.590,0.231,,0.1635960,,2016,3,1057.48,,4.42,-0.020,3.720,Kepler
Kepler-605,b,Transit,2,3.38353807,,,,1,0,19h09m10.90s,+43d16m47.5s,287.295436,43.279873,570.00,14.140,Kepler-band,14.136,5462.00,0.91,0.88,0,,,,,1.440,0.128,,0.0598540,,2016,3,565.64,,4.52,0.020,4.470,Kepler
Kepler-605,c,Transit,2,2.35895152,,,,1,0,19h09m10.90s,+43d16m47.5s,287.295436,43.279873,570.00,14.140,Kepler-band,14.136,5462.00,0.91,0.88,0,,,,,0.860,0.077,,0.0680400,,2016,3,565.64,,4.52,0.020,4.470,Kepler
Kepler-606,b,Transit,1,24.31575992,,,,1,0,19h29m42.57s,+44d22m52.6s,292.427378,44.381268,1208.00,14.686,Kepler-band,14.664,6161.00,1.13,1.22,0,,,,,3.310,0.295,,0.1724290,,2016,3,1258.34,,4.32,0.010,2.880,Kepler
Kepler-607,b,Transit,1,0.63816320,,,,1,0,19h24m13.73s,+44d37m56.6s,291.057206,44.632381,500.00,14.405,Kepler-band,14.375,5196.00,0.84,0.80,0,,,,,0.870,0.078,,0.0493290,,2016,3,526.97,,4.56,-0.020,4.900,Kepler
Kepler-608,b,Transit,1,6.41251504,,,,1,0,19h35m31.90s,+44d38m17.1s,293.882931,44.638096,926.00,14.684,Kepler-band,14.657,5820.00,1.00,1.01,0,,,,,3.640,0.325,,0.2211960,,2016,3,972.99,,4.43,-0.020,3.800,Kepler
Kepler-610,b,Transit,2,6.99692655,,,,1,0,19h32m41.12s,+45d03m56.2s,293.171343,45.065605,1113.00,14.807,Kepler-band,14.770,5943.00,1.10,1.13,0,,,,,4.190,0.374,,0.1140710,,2016,3,866.68,,4.37,0.120,3.550,Kepler
Kepler-610,c,Transit,2,151.86392000,,,,1,0,19h32m41.12s,+45d03m56.2s,293.171343,45.065605,1113.00,14.807,Kepler-band,14.770,5943.00,1.10,1.13,0,,,,,3.300,0.294,,0.3592500,,2016,3,866.68,,4.37,0.120,3.550,Kepler
Kepler-716,b,Transit,1,10.37168453,,,,1,0,19h21m34.37s,+43d21m50.0s,290.393214,43.363899,675.00,15.193,Kepler-band,15.156,5099.00,0.83,0.78,0,,,,,2.900,0.259,,0.1269960,,2016,3,646.75,,4.58,0.000,4.570,Kepler
Kepler-717,b,Transit,1,4.40840023,,,,1,0,19h31m51.73s,+43d20m47.0s,292.965535,43.346390,1126.00,15.662,Kepler-band,15.624,5485.00,0.88,0.85,0,,,,,2.420,0.216,,0.2055400,,2016,3,3065.41,,4.53,-0.120,4.370,Kepler
Kepler-719,b,Transit,1,5.00731778,,,,1,0,19h42m08.67s,+43d53m04.0s,295.536136,43.884453,1427.00,15.813,Kepler-band,15.904,5777.00,0.99,0.98,0,,,,,8.520,0.760,,0.1759290,,2016,3,2683.68,,4.45,-0.020,3.980,Kepler
